Departamento,Municipio,Zona,Puesto,Mesa,Estado_XREF
E14,PRE,01,037,000_00_00_007_5115_Mesa_7,CORRUPTO_PLANTILLA_B
E14,PRE,01,037,000_00_00_008_5115_Mesa_8,CORRUPTO_PLANTILLA_B
E14,PRE,01,037,000_00_00_009_5115_Mesa_9,CORRUPTO_PLANTILLA_B
E14,PRE,01,037,000_00_00_010_5115_Mesa_10,CORRUPTO_PLANTILLA_B
E14,PRE,01,037,000_00_00_011_5115_Mesa_11,CORRUPTO_PLANTILLA_B
E14,PRE,01,037,000_00_00_012_5115_Mesa_12,CORRUPTO_PLANTILLA_B
E14,PRE,01,037,000_00_00_013_5115_Mesa_13,CORRUPTO_PLANTILLA_B
E14,PRE,01,037,000_00_00_014_5115_Mesa_14,CORRUPTO_PLANTILLA_B
E14,PRE,01,037,000_00_00_015_5115_Mesa_15,CORRUPTO_PLANTILLA_B
E14,PRE,01,037,000_00_00_016_5115_Mesa_16,CORRUPTO_PLANTILLA_B
E14,PRE,01,037,000_00_00_017_5115_Mesa_17,CORRUPTO_PLANTILLA_B
E14,PRE,01,037,000_00_00_018_5115_Mesa_18,CORRUPTO_PLANTILLA_B
E14,PRE,01,037,000_00_00_019_5115_Mesa_19,CORRUPTO_PLANTILLA_B
E14,PRE,01,037,000_00_00_020_5115_Mesa_20,CORRUPTO_PLANTILLA_B
E14,PRE,01,037,000_00_00_021_5115_Mesa_21,CORRUPTO_PLANTILLA_B
E14,PRE,01,037,000_00_00_022_5115_Mesa_22,CORRUPTO_PLANTILLA_B
E14,PRE,01,037,000_00_00_023_5115_Mesa_23,CORRUPTO_PLANTILLA_B
E14,PRE,01,037,000_00_00_024_5115_Mesa_24,CORRUPTO_PLANTILLA_B
E14,PRE,01,037,000_00_00_025_5115_Mesa_25,CORRUPTO_PLANTILLA_B
E14,PRE,01,037,000_00_00_026_5115_Mesa_26,CORRUPTO_PLANTILLA_B
E14,PRE,01,037,000_00_00_027_5115_Mesa_27,CORRUPTO_PLANTILLA_B
E14,PRE,01,037,000_00_00_028_5115_Mesa_28,CORRUPTO_PLANTILLA_B
E14,PRE,01,037,000_00_00_029_5115_Mesa_29,CORRUPTO_PLANTILLA_B
E14,PRE,01,037,000_00_00_030_5115_Mesa_30,CORRUPTO_PLANTILLA_B
E14,PRE,01,037,000_00_00_031_5115_Mesa_31,CORRUPTO_PLANTILLA_B
E14,PRE,01,037,000_00_00_032_5115_Mesa_32,CORRUPTO_PLANTILLA_B
E14,PRE,01,037,000_00_00_033_5115_Mesa_33,CORRUPTO_PLANTILLA_B
E14,PRE,01,037,000_00_00_034_5115_Mesa_34,CORRUPTO_PLANTILLA_B
E14,PRE,01,037,000_00_00_035_5115_Mesa_35,CORRUPTO_PLANTILLA_B
E14,PRE,01,037,000_00_00_036_5115_Mesa_36,CORRUPTO_PLANTILLA_B
E14,PRE,01,037,000_00_00_037_5115_Mesa_37,CORRUPTO_PLANTILLA_B
E14,PRE,01,037,000_00_00_038_5115_Mesa_38,CORRUPTO_PLANTILLA_B
E14,PRE,01,037,099_00_80_001_5116_Mesa_1,CORRUPTO_PLANTILLA_B
E14,PRE,01,037,099_00_80_002_5116_Mesa_2,CORRUPTO_PLANTILLA_B
E14,PRE,01,037,099_00_80_003_5116_Mesa_3,CORRUPTO_PLANTILLA_B
E14,PRE,01,037,099_01_03_001_5116_Mesa_1,CORRUPTO_PLANTILLA_B
E14,PRE,01,037,099_01_03_002_5116_Mesa_2,CORRUPTO_PLANTILLA_B
E14,PRE,01,037,099_01_03_003_5116_Mesa_3,CORRUPTO_PLANTILLA_B
E14,PRE,01,037,099_01_03_004_5116_Mesa_4,CORRUPTO_PLANTILLA_B
E14,PRE,01,037,099_02_05_001_5116_Mesa_1,CORRUPTO_PLANTILLA_B
E14,PRE,01,037,099_02_05_002_5116_Mesa_2,CORRUPTO_PLANTILLA_B
E14,PRE,01,037,099_02_05_003_5116_Mesa_3,CORRUPTO_PLANTILLA_B
E14,PRE,01,037,099_02_05_004_5116_Mesa_4,CORRUPTO_PLANTILLA_B
E14,PRE,01,037,099_03_06_001_5116_Mesa_1,CORRUPTO_PLANTILLA_B
E14,PRE,01,037,099_03_06_002_5116_Mesa_2,CORRUPTO_PLANTILLA_B
E14,PRE,01,037,099_03_06_003_5116_Mesa_3,CORRUPTO_PLANTILLA_B
E14,PRE,01,037,099_03_06_004_5116_Mesa_4,CORRUPTO_PLANTILLA_B
E14,PRE,01,037,099_04_08_001_5116_Mesa_1,CORRUPTO_PLANTILLA_B
E14,PRE,01,037,099_04_08_002_5116_Mesa_2,CORRUPTO_PLANTILLA_B
E14,PRE,01,037,099_04_08_003_5116_Mesa_3,CORRUPTO_PLANTILLA_B
E14,PRE,01,037,099_05_12_001_5116_Mesa_1,CORRUPTO_PLANTILLA_B
E14,PRE,01,037,099_05_12_002_5116_Mesa_2,CORRUPTO_PLANTILLA_B
E14,PRE,01,037,099_05_12_003_5116_Mesa_3,CORRUPTO_PLANTILLA_B
E14,PRE,01,037,099_05_12_004_5116_Mesa_4,CORRUPTO_PLANTILLA_B
E14,PRE,01,037,099_05_12_005_5116_Mesa_5,CORRUPTO_PLANTILLA_B
E14,PRE,01,037,099_06_20_001_5116_Mesa_1,CORRUPTO_PLANTILLA_B
E14,PRE,01,037,099_06_20_002_5116_Mesa_2,CORRUPTO_PLANTILLA_B
E14,PRE,01,037,099_06_20_003_5116_Mesa_3,CORRUPTO_PLANTILLA_B
E14,PRE,01,037,099_06_20_004_5116_Mesa_4,CORRUPTO_PLANTILLA_B
E14,PRE,01,037,099_06_20_005_5116_Mesa_5,CORRUPTO_PLANTILLA_B
E14,PRE,01,037,099_07_75_001_5116_Mesa_1,CORRUPTO_PLANTILLA_B
E14,PRE,01,037,099_07_75_002_5116_Mesa_2,CORRUPTO_PLANTILLA_B
E14,PRE,01,037,099_07_75_003_5116_Mesa_3,CORRUPTO_PLANTILLA_B
E14,PRE,01,037,099_07_75_004_5116_Mesa_4,CORRUPTO_PLANTILLA_B
E14,PRE,01,037,099_07_75_005_5116_Mesa_5,CORRUPTO_PLANTILLA_B
E14,PRE,01,037,099_07_75_006_5116_Mesa_6,CORRUPTO_PLANTILLA_B
E14,PRE,01,039,000_00_00_001_2015_Mesa_1,CORRUPTO_PLANTILLA_B
E14,PRE,01,039,000_00_00_002_2015_Mesa_2,CORRUPTO_PLANTILLA_B
E14,PRE,01,039,000_00_00_003_2015_Mesa_3,CORRUPTO_PLANTILLA_B
E14,PRE,01,039,000_00_00_004_2015_Mesa_4,CORRUPTO_PLANTILLA_B
E14,PRE,01,039,000_00_00_005_2015_Mesa_5,CORRUPTO_PLANTILLA_B
E14,PRE,01,039,000_00_00_006_2015_Mesa_6,CORRUPTO_PLANTILLA_B
E14,PRE,01,039,000_00_00_007_2015_Mesa_7,CORRUPTO_PLANTILLA_B
E14,PRE,01,039,000_00_00_008_2015_Mesa_8,CORRUPTO_PLANTILLA_B
E14,PRE,01,039,000_00_00_009_2015_Mesa_9,CORRUPTO_PLANTILLA_B
E14,PRE,01,039,000_00_00_010_2015_Mesa_10,CORRUPTO_PLANTILLA_B
E14,PRE,01,039,000_00_00_011_2015_Mesa_11,CORRUPTO_PLANTILLA_B
E14,PRE,01,039,000_00_00_012_2015_Mesa_12,CORRUPTO_PLANTILLA_B
E14,PRE,01,039,000_00_00_013_2015_Mesa_13,CORRUPTO_PLANTILLA_B
E14,PRE,01,039,000_00_00_014_2015_Mesa_14,CORRUPTO_PLANTILLA_B
E14,PRE,01,039,000_00_00_015_2015_Mesa_15,CORRUPTO_PLANTILLA_B
E14,PRE,01,039,000_00_00_016_2015_Mesa_16,CORRUPTO_PLANTILLA_B
E14,PRE,01,039,000_00_00_017_2015_Mesa_17,CORRUPTO_PLANTILLA_B
E14,PRE,01,039,099_00_04_001_2015_Mesa_1,CORRUPTO_PLANTILLA_B
E14,PRE,01,039,099_00_07_001_2015_Mesa_1,CORRUPTO_PLANTILLA_B
E14,PRE,01,039,099_00_10_001_2015_Mesa_1,CORRUPTO_PLANTILLA_B
E14,PRE,01,039,099_00_20_001_2015_Mesa_1,CORRUPTO_PLANTILLA_B
E14,PRE,01,039,099_00_25_001_2015_Mesa_1,CORRUPTO_PLANTILLA_B
E14,PRE,01,039,099_00_80_001_2015_Mesa_1,CORRUPTO_PLANTILLA_B
E14,PRE,01,040,000_00_00_001_2016_Mesa_1,CORRUPTO_PLANTILLA_B
E14,PRE,01,040,000_00_00_002_2016_Mesa_2,CORRUPTO_PLANTILLA_B
E14,PRE,01,040,000_00_00_003_2016_Mesa_3,CORRUPTO_PLANTILLA_B
E14,PRE,01,040,000_00_00_004_2016_Mesa_4,CORRUPTO_PLANTILLA_B
E14,PRE,01,040,000_00_00_005_2016_Mesa_5,CORRUPTO_PLANTILLA_B
E14,PRE,01,040,000_00_00_006_2016_Mesa_6,CORRUPTO_PLANTILLA_B
E14,PRE,01,040,000_00_00_007_2016_Mesa_7,CORRUPTO_PLANTILLA_B
E14,PRE,01,040,000_00_00_008_2016_Mesa_8,CORRUPTO_PLANTILLA_B
E14,PRE,01,040,000_00_00_009_2016_Mesa_9,CORRUPTO_PLANTILLA_B
E14,PRE,01,040,000_00_00_010_2016_Mesa_10,CORRUPTO_PLANTILLA_B
E14,PRE,01,040,000_00_00_011_2016_Mesa_11,CORRUPTO_PLANTILLA_B
E14,PRE,01,040,000_00_00_012_2016_Mesa_12,CORRUPTO_PLANTILLA_B
E14,PRE,01,040,099_00_01_001_2016_Mesa_1,CORRUPTO_PLANTILLA_B
E14,PRE,01,040,099_00_01_002_2016_Mesa_2,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,001_00_01_001_5119_Mesa_1,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,001_00_01_002_5119_Mesa_2,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,001_00_01_003_5119_Mesa_3,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,001_00_01_004_5119_Mesa_4,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,001_00_01_005_5119_Mesa_5,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,001_00_01_006_5119_Mesa_6,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,001_00_01_007_5119_Mesa_7,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,001_00_01_008_5119_Mesa_8,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,001_00_01_009_5119_Mesa_9,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,001_00_01_010_5119_Mesa_10,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,001_00_01_011_5119_Mesa_11,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,001_00_01_012_5119_Mesa_12,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,001_00_01_013_5119_Mesa_13,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,001_00_01_014_5119_Mesa_14,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,001_00_01_015_5119_Mesa_15,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,001_00_01_016_5119_Mesa_16,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,001_00_01_017_5119_Mesa_17,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,001_00_01_018_5119_Mesa_18,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,001_00_02_001_5118_Mesa_1,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,001_00_02_002_5118_Mesa_2,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,001_00_02_003_5118_Mesa_3,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,001_00_02_004_5118_Mesa_4,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,001_00_02_005_5118_Mesa_5,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,001_00_02_006_5118_Mesa_6,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,001_00_02_007_5118_Mesa_7,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,001_00_02_008_5118_Mesa_8,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,001_00_02_009_5118_Mesa_9,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,001_00_02_010_5118_Mesa_10,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,001_00_02_011_5118_Mesa_11,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,001_00_02_012_5118_Mesa_12,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,001_00_02_013_5118_Mesa_13,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,001_00_02_014_5118_Mesa_14,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,001_00_02_015_5118_Mesa_15,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,001_00_02_016_5118_Mesa_16,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,001_00_02_017_5118_Mesa_17,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,001_00_02_018_5118_Mesa_18,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,001_00_02_019_5118_Mesa_19,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,001_00_02_020_5118_Mesa_20,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,001_00_02_021_5118_Mesa_21,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,001_00_02_022_5118_Mesa_22,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,001_00_02_023_5118_Mesa_23,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,001_00_02_024_5118_Mesa_24,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,001_00_03_001_5117_Mesa_1,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,001_00_03_002_5117_Mesa_2,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,001_00_03_003_5117_Mesa_3,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,001_00_03_004_5117_Mesa_4,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,001_00_03_005_5117_Mesa_5,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,001_00_03_006_5117_Mesa_6,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,001_00_03_007_5117_Mesa_7,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,001_00_03_008_5117_Mesa_8,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,001_00_03_009_5117_Mesa_9,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,001_00_03_010_5117_Mesa_10,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,001_00_03_011_5117_Mesa_11,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,001_00_03_012_5117_Mesa_12,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,001_00_03_013_5117_Mesa_13,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,001_00_03_014_5117_Mesa_14,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,001_00_03_015_5117_Mesa_15,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,001_00_03_016_5117_Mesa_16,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,001_00_03_017_5117_Mesa_17,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,001_00_03_018_5117_Mesa_18,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,001_00_03_019_5117_Mesa_19,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,001_00_03_020_5117_Mesa_20,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,001_00_03_021_5117_Mesa_21,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,001_00_03_022_5117_Mesa_22,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,001_00_03_023_5117_Mesa_23,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,002_00_01_001_5117_Mesa_1,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,002_00_01_002_5117_Mesa_2,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,002_00_01_003_5117_Mesa_3,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,002_00_01_004_5117_Mesa_4,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,002_00_01_005_5117_Mesa_5,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,002_00_01_006_5117_Mesa_6,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,002_00_01_007_5117_Mesa_7,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,002_00_02_001_5118_Mesa_1,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,002_00_02_002_5118_Mesa_2,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,002_00_02_003_5118_Mesa_3,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,002_00_02_004_5118_Mesa_4,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,002_00_02_005_5118_Mesa_5,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,002_00_02_006_5118_Mesa_6,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,002_00_02_007_5118_Mesa_7,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,002_00_02_008_5118_Mesa_8,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,002_00_03_001_5118_Mesa_1,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,002_00_03_002_5118_Mesa_2,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,002_00_03_003_5118_Mesa_3,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,002_00_03_004_5118_Mesa_4,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,002_00_03_005_5118_Mesa_5,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,002_00_03_006_5118_Mesa_6,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,002_00_03_007_5118_Mesa_7,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,002_00_04_001_5119_Mesa_1,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,002_00_04_002_5119_Mesa_2,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,002_00_04_003_5119_Mesa_3,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,002_00_04_004_5119_Mesa_4,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,002_00_04_005_5119_Mesa_5,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,002_00_04_006_5119_Mesa_6,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,002_00_04_007_5119_Mesa_7,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,002_00_04_008_5119_Mesa_8,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,002_00_04_009_5119_Mesa_9,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,002_00_04_010_5119_Mesa_10,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,002_00_04_011_5119_Mesa_11,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,002_00_04_012_5119_Mesa_12,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,002_00_04_013_5119_Mesa_13,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,002_00_04_014_5119_Mesa_14,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,002_00_04_015_5119_Mesa_15,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,002_00_04_016_5119_Mesa_16,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,002_00_04_017_5119_Mesa_17,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,002_00_04_018_5119_Mesa_18,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,002_00_04_019_5119_Mesa_19,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,002_00_04_020_5119_Mesa_20,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,002_00_04_021_5119_Mesa_21,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,002_00_04_022_5119_Mesa_22,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,002_00_04_023_5119_Mesa_23,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,002_00_04_024_5119_Mesa_24,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,002_00_04_025_5119_Mesa_25,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,002_00_04_026_5119_Mesa_26,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,002_00_04_027_5119_Mesa_27,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,002_00_05_001_5118_Mesa_1,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,002_00_05_002_5118_Mesa_2,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,002_00_05_003_5118_Mesa_3,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,002_00_05_004_5118_Mesa_4,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,002_00_05_005_5118_Mesa_5,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,002_00_05_006_5118_Mesa_6,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,098_00_01_001_5119_Mesa_1,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,099_01_01_001_5117_Mesa_1,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,099_01_01_002_5117_Mesa_2,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,099_01_01_003_5117_Mesa_3,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,099_01_01_004_5117_Mesa_4,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,099_01_01_005_5117_Mesa_5,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,099_01_01_006_5117_Mesa_6,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,099_01_01_007_5117_Mesa_7,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,099_01_01_008_5117_Mesa_8,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,099_01_01_009_5117_Mesa_9,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,099_01_01_010_5117_Mesa_10,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,099_01_01_011_5117_Mesa_11,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,099_01_01_012_5117_Mesa_12,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,099_01_01_013_5117_Mesa_13,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,099_01_01_014_5117_Mesa_14,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,099_01_01_015_5117_Mesa_15,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,099_01_01_016_5117_Mesa_16,CORRUPTO_PLANTILLA_B
E14,PRE,01,043,099_01_01_017_5117_Mesa_17,CORRUPTO_PLANTILLA_B
E14,PRE,01,046,000_00_00_001_2018_Mesa_1,CORRUPTO_PLANTILLA_B
E14,PRE,01,046,000_00_00_002_2018_Mesa_2,CORRUPTO_PLANTILLA_B
E14,PRE,01,046,000_00_00_003_2018_Mesa_3,CORRUPTO_PLANTILLA_B
E14,PRE,01,046,000_00_00_004_2018_Mesa_4,CORRUPTO_PLANTILLA_B
E14,PRE,01,046,000_00_00_005_2018_Mesa_5,CORRUPTO_PLANTILLA_B
E14,PRE,01,046,000_00_00_006_2018_Mesa_6,CORRUPTO_PLANTILLA_B
E14,PRE,01,046,000_00_00_007_2018_Mesa_7,CORRUPTO_PLANTILLA_B
E14,PRE,01,046,000_00_00_008_2018_Mesa_8,CORRUPTO_PLANTILLA_B
E14,PRE,01,046,000_00_00_009_2018_Mesa_9,CORRUPTO_PLANTILLA_B
E14,PRE,01,046,000_00_00_010_2018_Mesa_10,CORRUPTO_PLANTILLA_B
E14,PRE,01,046,099_00_01_001_2018_Mesa_1,CORRUPTO_PLANTILLA_B
E14,PRE,01,046,099_00_01_002_2018_Mesa_2,CORRUPTO_PLANTILLA_B
E14,PRE,01,046,099_00_03_001_2018_Mesa_1,CORRUPTO_PLANTILLA_B
E14,PRE,01,046,099_00_03_002_2018_Mesa_2,CORRUPTO_PLANTILLA_B
E14,PRE,01,046,099_00_03_003_2018_Mesa_3,CORRUPTO_PLANTILLA_B
E14,PRE,01,046,099_00_03_004_2018_Mesa_4,CORRUPTO_PLANTILLA_B
E14,PRE,01,046,099_00_04_001_2018_Mesa_1,CORRUPTO_PLANTILLA_B
E14,PRE,01,046,099_00_04_002_2018_Mesa_2,CORRUPTO_PLANTILLA_B
E14,PRE,01,046,099_00_05_001_2018_Mesa_1,CORRUPTO_PLANTILLA_B
E14,PRE,01,049,001_01_01_001_5120_Mesa_1,CORRUPTO_PLANTILLA_B
E14,PRE,01,049,001_01_01_002_5120_Mesa_2,CORRUPTO_PLANTILLA_B
E14,PRE,01,049,001_01_01_003_5120_Mesa_3,CORRUPTO_PLANTILLA_B
E14,PRE,01,049,001_01_01_004_5120_Mesa_4,CORRUPTO_PLANTILLA_B
E14,PRE,01,049,001_01_01_005_5120_Mesa_5,CORRUPTO_PLANTILLA_B
E14,PRE,01,049,001_01_01_006_5120_Mesa_6,CORRUPTO_PLANTILLA_B
E14,PRE,01,049,001_01_01_007_5120_Mesa_7,CORRUPTO_PLANTILLA_B
E14,PRE,01,049,001_01_01_008_5120_Mesa_8,CORRUPTO_PLANTILLA_B
E14,PRE,01,049,001_01_01_009_5120_Mesa_9,CORRUPTO_PLANTILLA_B
E14,PRE,01,049,001_01_01_010_5120_Mesa_10,CORRUPTO_PLANTILLA_B
E14,PRE,01,049,001_01_01_011_5120_Mesa_11,CORRUPTO_PLANTILLA_B
E14,PRE,01,049,001_01_01_012_5120_Mesa_12,CORRUPTO_PLANTILLA_B
E14,PRE,01,049,001_01_01_013_5120_Mesa_13,CORRUPTO_PLANTILLA_B
E14,PRE,01,049,001_01_01_014_5120_Mesa_14,CORRUPTO_PLANTILLA_B
E14,PRE,01,049,001_01_01_015_5120_Mesa_15,CORRUPTO_PLANTILLA_B
E14,PRE,01,049,001_01_01_016_5120_Mesa_16,CORRUPTO_PLANTILLA_B
E14,PRE,01,049,001_01_02_001_5120_Mesa_1,CORRUPTO_PLANTILLA_B
E14,PRE,01,049,001_01_02_002_5120_Mesa_2,CORRUPTO_PLANTILLA_B
E14,PRE,01,049,001_01_02_003_5120_Mesa_3,CORRUPTO_PLANTILLA_B
E14,PRE,01,049,001_01_02_004_5120_Mesa_4,CORRUPTO_PLANTILLA_B
E14,PRE,01,049,001_01_02_005_5120_Mesa_5,CORRUPTO_PLANTILLA_B
E14,PRE,01,049,001_01_02_006_5120_Mesa_6,CORRUPTO_PLANTILLA_B
E14,PRE,01,049,001_01_02_007_5120_Mesa_7,CORRUPTO_PLANTILLA_B
E14,PRE,01,049,001_01_02_008_5120_Mesa_8,CORRUPTO_PLANTILLA_B
E14,PRE,01,049,001_01_02_009_5120_Mesa_9,CORRUPTO_PLANTILLA_B
E14,PRE,01,049,001_01_02_010_5120_Mesa_10,CORRUPTO_PLANTILLA_B
E14,PRE,01,049,001_01_02_011_5120_Mesa_11,CORRUPTO_PLANTILLA_B
E14,PRE,01,049,001_01_02_012_5120_Mesa_12,CORRUPTO_PLANTILLA_B
E14,PRE,01,049,001_01_02_013_5120_Mesa_13,CORRUPTO_PLANTILLA_B
E14,PRE,01,049,001_01_02_014_5120_Mesa_14,CORRUPTO_PLANTILLA_B
E14,PRE,01,049,001_01_02_015_5120_Mesa_15,CORRUPTO_PLANTILLA_B
E14,PRE,01,049,001_01_02_016_5120_Mesa_16,CORRUPTO_PLANTILLA_B
E14,PRE,01,049,001_01_02_017_5120_Mesa_17,CORRUPTO_PLANTILLA_B
E14,PRE,01,049,001_01_02_018_5120_Mesa_18,CORRUPTO_PLANTILLA_B
E14,PRE,01,049,001_01_02_019_5120_Mesa_19,CORRUPTO_PLANTILLA_B
E14,PRE,01,049,001_01_02_020_5120_Mesa_20,CORRUPTO_PLANTILLA_B
E14,PRE,01,049,001_01_02_021_5120_Mesa_21,CORRUPTO_PLANTILLA_B
