Departamento,Cod_Dep,Cod_Mun,Mesa,Archivo,Blanco_Puro_Pct,Diagnostico
SAN ANDRES,56,001,11,E14_PRE_56_001_002_00_01_011_6945_Mesa_11.pdf,0.0,🟢 ESCANEO REAL
SAN ANDRES,56,001,7,E14_PRE_56_001_001_00_02_007_6946_Mesa_7.pdf,0.0,🟢 ESCANEO REAL
SAN ANDRES,56,001,16,E14_PRE_56_001_002_00_01_016_6945_Mesa_16.pdf,0.0,🟢 ESCANEO REAL
SAN ANDRES,56,001,26,E14_PRE_56_001_002_00_03_026_6945_Mesa_26.pdf,0.0,🟢 ESCANEO REAL
SANTANDER,27,001,25,E14_PRE_27_001_011_10_02_025_6436_Mesa_25.pdf,7.18,🔴 DEEPFAKE SINTÉTICO
SAN ANDRES,56,001,8,E14_PRE_56_001_001_00_02_008_6946_Mesa_8.pdf,0.0,🟢 ESCANEO REAL
SANTANDER,27,160,3,E14_PRE_27_160_099_00_16_003_6493_Mesa_3.pdf,4.9,🔴 DEEPFAKE SINTÉTICO
SANTANDER,27,001,17,E14_PRE_27_001_005_04_01_017_6427_Mesa_17.pdf,0.0,🟢 ESCANEO REAL
SANTANDER,27,091,6,E14_PRE_27_091_002_00_01_006_6477_Mesa_6.pdf,13.54,🔴 DEEPFAKE SINTÉTICO
SANTANDER,27,160,1,E14_PRE_27_160_002_00_01_001_6487_Mesa_1.pdf,5.57,🔴 DEEPFAKE SINTÉTICO
SANTANDER,27,001,18,E14_PRE_27_001_002_02_02_018_6421_Mesa_18.pdf,0.0,🟢 ESCANEO REAL
SANTANDER,27,019,10,E14_PRE_27_019_002_02_02_010_6450_Mesa_10.pdf,15.55,🔴 DEEPFAKE SINTÉTICO
SANTANDER,27,001,5,E14_PRE_27_001_007_06_01_005_6429_Mesa_5.pdf,0.0,🟢 ESCANEO REAL
SANTANDER,27,082,7,E14_PRE_27_082_004_04_05_007_6469_Mesa_7.pdf,2.08,🔴 DEEPFAKE SINTÉTICO
SANTANDER,27,193,1,E14_PRE_27_193_099_00_10_001_6504_Mesa_1.pdf,0.0,🟢 ESCANEO REAL
SANTANDER,27,082,3,E14_PRE_27_082_004_04_03_003_6468_Mesa_3.pdf,3.65,🔴 DEEPFAKE SINTÉTICO
SANTANDER,27,160,8,E14_PRE_27_160_004_00_02_008_6490_Mesa_8.pdf,4.15,🔴 DEEPFAKE SINTÉTICO
SANTANDER,27,091,1,E14_PRE_27_091_001_00_04_001_6475_Mesa_1.pdf,0.83,🟢 ESCANEO REAL
SANTANDER,27,174,12,E14_PRE_27_174_002_00_01_012_6499_Mesa_12.pdf,4.34,🔴 DEEPFAKE SINTÉTICO
SANTANDER,27,001,8,E14_PRE_27_001_003_03_01_008_6422_Mesa_8.pdf,0.0,🟢 ESCANEO REAL
SANTANDER,27,001,10,E14_PRE_27_001_013_12_01_010_6438_Mesa_10.pdf,0.0,🟢 ESCANEO REAL
SANTANDER,27,001,8,E14_PRE_27_001_002_02_02_008_6421_Mesa_8.pdf,0.0,🟢 ESCANEO REAL
SANTANDER,27,220,9,E14_PRE_27_220_000_00_01_009_2871_Mesa_9.pdf,2.44,🔴 DEEPFAKE SINTÉTICO
SANTANDER,27,172,16,E14_PRE_27_172_000_00_02_016_6496_Mesa_16.pdf,0.0,🟢 ESCANEO REAL
SANTANDER,27,172,6,E14_PRE_27_172_000_00_02_006_6496_Mesa_6.pdf,0.0,🟢 ESCANEO REAL
SANTANDER,27,082,18,E14_PRE_27_082_008_08_02_018_6474_Mesa_18.pdf,28.37,🔴 DEEPFAKE SINTÉTICO
SANTANDER,27,001,4,E14_PRE_27_001_005_04_05_004_6429_Mesa_4.pdf,0.0,🟢 ESCANEO REAL
SANTANDER,27,160,6,E14_PRE_27_160_005_00_04_006_6492_Mesa_6.pdf,4.14,🔴 DEEPFAKE SINTÉTICO
SANTANDER,27,001,5,E14_PRE_27_001_019_17_03_005_6429_Mesa_5.pdf,0.0,🟢 ESCANEO REAL
SANTANDER,27,013,14,E14_PRE_27_013_002_00_01_014_6448_Mesa_14.pdf,12.0,🔴 DEEPFAKE SINTÉTICO
SANTANDER,27,061,23,E14_PRE_27_061_000_00_00_023_2808_Mesa_23.pdf,0.0,🟢 ESCANEO REAL
SANTANDER,27,001,10,E14_PRE_27_001_001_01_06_010_6419_Mesa_10.pdf,0.0,🟢 ESCANEO REAL
SANTANDER,27,001,31,E14_PRE_27_001_005_04_01_031_6427_Mesa_31.pdf,0.0,🟢 ESCANEO REAL
SANTANDER,27,071,2,E14_PRE_27_071_000_00_00_002_2812_Mesa_2.pdf,55.41,🔴 DEEPFAKE SINTÉTICO
SANTANDER,27,174,7,E14_PRE_27_174_002_00_02_007_6499_Mesa_7.pdf,2.82,🔴 DEEPFAKE SINTÉTICO
SANTANDER,27,019,13,E14_PRE_27_019_006_06_02_013_6456_Mesa_13.pdf,15.74,🔴 DEEPFAKE SINTÉTICO
SANTANDER,27,160,18,E14_PRE_27_160_002_00_03_018_6488_Mesa_18.pdf,3.37,🔴 DEEPFAKE SINTÉTICO
SANTANDER,27,082,6,E14_PRE_27_082_002_02_01_006_6465_Mesa_6.pdf,5.56,🔴 DEEPFAKE SINTÉTICO
SANTANDER,27,082,11,E14_PRE_27_082_008_08_01_011_6472_Mesa_11.pdf,2.51,🔴 DEEPFAKE SINTÉTICO
SANTANDER,27,160,3,E14_PRE_27_160_002_00_01_003_6487_Mesa_3.pdf,6.52,🔴 DEEPFAKE SINTÉTICO
SANTANDER,27,174,18,E14_PRE_27_174_002_00_01_018_6499_Mesa_18.pdf,2.61,🔴 DEEPFAKE SINTÉTICO
SANTANDER,27,199,3,E14_PRE_27_199_001_00_01_003_6505_Mesa_3.pdf,5.08,🔴 DEEPFAKE SINTÉTICO
SANTANDER,27,082,12,E14_PRE_27_082_004_04_01_012_6468_Mesa_12.pdf,4.86,🔴 DEEPFAKE SINTÉTICO
SANTANDER,27,001,24,E14_PRE_27_001_015_13_02_024_6440_Mesa_24.pdf,2.48,🔴 DEEPFAKE SINTÉTICO
SANTANDER,27,001,1,E14_PRE_27_001_004_03_02_001_6425_Mesa_1.pdf,0.0,🟢 ESCANEO REAL
SANTANDER,27,091,11,E14_PRE_27_091_001_00_01_011_6475_Mesa_11.pdf,0.13,🟢 ESCANEO REAL
SANTANDER,27,080,3,E14_PRE_27_080_000_00_00_003_2818_Mesa_3.pdf,0.0,🟢 ESCANEO REAL
SANTANDER,27,142,10,E14_PRE_27_142_000_00_00_010_2841_Mesa_10.pdf,0.0,🟢 ESCANEO REAL
SANTANDER,27,019,3,E14_PRE_27_019_003_03_05_003_6453_Mesa_3.pdf,39.09,🔴 DEEPFAKE SINTÉTICO
SANTANDER,27,019,6,E14_PRE_27_019_001_01_02_006_6449_Mesa_6.pdf,37.83,🔴 DEEPFAKE SINTÉTICO
SANTANDER,27,160,7,E14_PRE_27_160_001_00_02_007_6486_Mesa_7.pdf,3.62,🔴 DEEPFAKE SINTÉTICO
SANTANDER,27,199,3,E14_PRE_27_199_002_00_02_003_6506_Mesa_3.pdf,0.12,🟢 ESCANEO REAL
SANTANDER,27,082,21,E14_PRE_27_082_002_02_05_021_6466_Mesa_21.pdf,2.67,🔴 DEEPFAKE SINTÉTICO
SANTANDER,27,181,10,E14_PRE_27_181_002_00_02_010_6500_Mesa_10.pdf,5.04,🔴 DEEPFAKE SINTÉTICO
SANTANDER,27,082,21,E14_PRE_27_082_007_07_03_021_6474_Mesa_21.pdf,30.93,🔴 DEEPFAKE SINTÉTICO
SANTANDER,27,160,1,E14_PRE_27_160_001_00_01_001_6486_Mesa_1.pdf,3.79,🔴 DEEPFAKE SINTÉTICO
SANTANDER,27,160,36,E14_PRE_27_160_003_00_01_036_6489_Mesa_36.pdf,27.62,🔴 DEEPFAKE SINTÉTICO
SANTANDER,27,082,13,E14_PRE_27_082_007_07_03_013_6474_Mesa_13.pdf,28.18,🔴 DEEPFAKE SINTÉTICO
SANTANDER,27,193,6,E14_PRE_27_193_000_00_02_006_6504_Mesa_6.pdf,0.06,🟢 ESCANEO REAL
SANTANDER,27,091,11,E14_PRE_27_091_003_00_02_011_6476_Mesa_11.pdf,13.28,🔴 DEEPFAKE SINTÉTICO
SANTANDER,27,160,3,E14_PRE_27_160_005_00_02_003_6491_Mesa_3.pdf,0.58,🟢 ESCANEO REAL
SANTANDER,27,013,13,E14_PRE_27_013_002_00_02_013_6448_Mesa_13.pdf,12.52,🔴 DEEPFAKE SINTÉTICO
SANTANDER,27,217,3,E14_PRE_27_217_000_00_00_003_2869_Mesa_3.pdf,0.0,🟢 ESCANEO REAL
SANTANDER,27,195,1,E14_PRE_27_195_099_00_45_001_2862_Mesa_1.pdf,0.0,🟢 ESCANEO REAL
SANTANDER,27,220,1,E14_PRE_27_220_099_01_03_001_2871_Mesa_1.pdf,0.89,🟢 ESCANEO REAL
SANTANDER,27,001,10,E14_PRE_27_001_011_10_01_010_6434_Mesa_10.pdf,0.0,🟢 ESCANEO REAL
SANTANDER,27,001,25,E14_PRE_27_001_019_17_01_025_6446_Mesa_25.pdf,12.51,🔴 DEEPFAKE SINTÉTICO
SANTANDER,27,181,1,E14_PRE_27_181_001_00_04_001_6502_Mesa_1.pdf,1.61,🔴 DEEPFAKE SINTÉTICO
SANTANDER,27,013,9,E14_PRE_27_013_001_00_02_009_6447_Mesa_9.pdf,7.86,🔴 DEEPFAKE SINTÉTICO
SANTANDER,27,019,2,E14_PRE_27_019_099_08_A1_002_6458_Mesa_2.pdf,9.16,🔴 DEEPFAKE SINTÉTICO
SANTANDER,27,187,4,E14_PRE_27_187_000_00_00_004_2858_Mesa_4.pdf,0.0,🟢 ESCANEO REAL
SANTANDER,27,160,19,E14_PRE_27_160_005_00_03_019_6491_Mesa_19.pdf,1.03,🔴 DEEPFAKE SINTÉTICO
SANTANDER,27,001,32,E14_PRE_27_001_003_03_02_032_6423_Mesa_32.pdf,0.0,🟢 ESCANEO REAL
SANTANDER,27,082,3,E14_PRE_27_082_006_06_04_003_6473_Mesa_3.pdf,0.0,🟢 ESCANEO REAL
SANTANDER,27,082,13,E14_PRE_27_082_002_02_03_013_6464_Mesa_13.pdf,0.95,🟢 ESCANEO REAL
SANTANDER,27,169,15,E14_PRE_27_169_000_00_02_015_6495_Mesa_15.pdf,3.77,🔴 DEEPFAKE SINTÉTICO
SANTANDER,27,094,7,E14_PRE_27_094_000_00_00_007_2823_Mesa_7.pdf,0.0,🟢 ESCANEO REAL
SANTANDER,27,082,9,E14_PRE_27_082_003_03_02_009_6466_Mesa_9.pdf,4.25,🔴 DEEPFAKE SINTÉTICO
SANTANDER,27,001,10,E14_PRE_27_001_011_10_04_010_6435_Mesa_10.pdf,0.0,🟢 ESCANEO REAL
SANTANDER,27,082,3,E14_PRE_27_082_002_02_02_003_6467_Mesa_3.pdf,12.28,🔴 DEEPFAKE SINTÉTICO
SANTANDER,27,019,3,E14_PRE_27_019_099_10_06_003_6459_Mesa_3.pdf,20.96,🔴 DEEPFAKE SINTÉTICO
SANTANDER,27,007,2,E14_PRE_27_007_000_00_00_002_2789_Mesa_2.pdf,0.0,🟢 ESCANEO REAL
SANTANDER,27,160,16,E14_PRE_27_160_004_00_01_016_6490_Mesa_16.pdf,4.25,🔴 DEEPFAKE SINTÉTICO
SANTANDER,27,082,2,E14_PRE_27_082_008_08_03_002_6471_Mesa_2.pdf,7.12,🔴 DEEPFAKE SINTÉTICO
SANTANDER,27,082,37,E14_PRE_27_082_001_01_01_037_6462_Mesa_37.pdf,0.0,🟢 ESCANEO REAL
SANTANDER,27,013,6,E14_PRE_27_013_002_00_03_006_6448_Mesa_6.pdf,18.28,🔴 DEEPFAKE SINTÉTICO
SANTANDER,27,034,10,E14_PRE_27_034_000_00_00_010_2798_Mesa_10.pdf,0.0,🟢 ESCANEO REAL
SANTANDER,27,160,11,E14_PRE_27_160_002_00_03_011_6488_Mesa_11.pdf,4.12,🔴 DEEPFAKE SINTÉTICO
SANTANDER,27,181,13,E14_PRE_27_181_002_00_02_013_6500_Mesa_13.pdf,2.38,🔴 DEEPFAKE SINTÉTICO
SANTANDER,27,001,1,E14_PRE_27_001_006_05_02_001_6426_Mesa_1.pdf,0.0,🟢 ESCANEO REAL
SANTANDER,27,127,4,E14_PRE_27_127_000_00_00_004_2836_Mesa_4.pdf,0.0,🟢 ESCANEO REAL
SANTANDER,27,028,4,E14_PRE_27_028_000_00_00_004_2796_Mesa_4.pdf,0.0,🟢 ESCANEO REAL
SANTANDER,27,076,4,E14_PRE_27_076_000_00_00_004_2816_Mesa_4.pdf,0.0,🟢 ESCANEO REAL
SANTANDER,27,091,15,E14_PRE_27_091_001_00_05_015_6482_Mesa_15.pdf,5.26,🔴 DEEPFAKE SINTÉTICO
SANTANDER,27,199,5,E14_PRE_27_199_002_00_01_005_6506_Mesa_5.pdf,0.46,🟢 ESCANEO REAL
SANTANDER,27,169,1,E14_PRE_27_169_099_00_07_001_6494_Mesa_1.pdf,15.44,🔴 DEEPFAKE SINTÉTICO
SANTANDER,27,082,3,E14_PRE_27_082_001_01_01_003_6462_Mesa_3.pdf,0.0,🟢 ESCANEO REAL
SANTANDER,27,082,23,E14_PRE_27_082_001_01_01_023_6462_Mesa_23.pdf,0.0,🟢 ESCANEO REAL
SANTANDER,27,001,22,E14_PRE_27_001_003_03_03_022_6424_Mesa_22.pdf,0.0,🟢 ESCANEO REAL
SANTANDER,27,121,1,E14_PRE_27_121_099_00_39_001_6485_Mesa_1.pdf,25.32,🔴 DEEPFAKE SINTÉTICO
SANTANDER,27,001,15,E14_PRE_27_001_004_03_03_015_6426_Mesa_15.pdf,0.0,🟢 ESCANEO REAL
SANTANDER,27,174,15,E14_PRE_27_174_001_00_02_015_6498_Mesa_15.pdf,13.91,🔴 DEEPFAKE SINTÉTICO
SANTANDER,27,220,14,E14_PRE_27_220_000_00_01_014_2871_Mesa_14.pdf,3.24,🔴 DEEPFAKE SINTÉTICO
SUCRE,28,220,1,E14_PRE_28_220_099_00_94_001_6538_Mesa_1.pdf,0.0,🟢 ESCANEO REAL
SANTANDER,27,019,3,E14_PRE_27_019_002_02_06_003_6451_Mesa_3.pdf,5.43,🔴 DEEPFAKE SINTÉTICO
SUCRE,28,060,1,E14_PRE_28_060_099_00_37_001_6525_Mesa_1.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,001,26,E14_PRE_28_001_001_02_03_026_6508_Mesa_26.pdf,0.0,🟢 ESCANEO REAL
SANTANDER,27,001,4,E14_PRE_27_001_005_04_01_004_6427_Mesa_4.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,001,4,E14_PRE_28_001_090_00_01_004_6517_Mesa_4.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,030,6,E14_PRE_28_030_000_00_00_006_2877_Mesa_6.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,001,21,E14_PRE_28_001_005_07_03_021_6514_Mesa_21.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,300,4,E14_PRE_28_300_099_00_89_004_6543_Mesa_4.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,160,1,E14_PRE_28_160_099_00_49_001_6530_Mesa_1.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,240,15,E14_PRE_28_240_000_00_00_015_2895_Mesa_15.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,200,1,E14_PRE_28_200_001_00_02_001_6533_Mesa_1.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,200,5,E14_PRE_28_200_001_00_02_005_6533_Mesa_5.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,040,11,E14_PRE_28_040_001_00_04_011_6521_Mesa_11.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,001,18,E14_PRE_28_001_003_04_01_018_6510_Mesa_18.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,200,1,E14_PRE_28_200_099_00_63_001_6535_Mesa_1.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,001,3,E14_PRE_28_001_005_07_03_003_6514_Mesa_3.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,080,22,E14_PRE_28_080_000_00_00_022_2887_Mesa_22.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,220,8,E14_PRE_28_220_002_00_01_008_6536_Mesa_8.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,220,2,E14_PRE_28_220_099_00_40_002_6537_Mesa_2.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,040,9,E14_PRE_28_040_001_00_01_009_6519_Mesa_9.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,050,2,E14_PRE_28_050_099_00_50_002_2884_Mesa_2.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,280,1,E14_PRE_28_280_099_00_70_001_6542_Mesa_1.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,190,22,E14_PRE_28_190_000_00_00_022_2892_Mesa_22.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,040,1,E14_PRE_28_040_099_00_70_001_6521_Mesa_1.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,001,27,E14_PRE_28_001_002_03_03_027_6510_Mesa_27.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,040,2,E14_PRE_28_040_099_00_55_002_6521_Mesa_2.pdf,0.01,🟢 ESCANEO REAL
SUCRE,28,001,14,E14_PRE_28_001_001_02_04_014_6508_Mesa_14.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,001,3,E14_PRE_28_001_001_02_02_003_6507_Mesa_3.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,280,6,E14_PRE_28_280_000_00_00_006_6541_Mesa_6.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,160,1,E14_PRE_28_160_099_00_10_001_6528_Mesa_1.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,200,10,E14_PRE_28_200_001_00_02_010_6533_Mesa_10.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,100,31,E14_PRE_28_100_000_00_00_031_6526_Mesa_31.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,001,1,E14_PRE_28_001_003_04_03_001_6511_Mesa_1.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,001,26,E14_PRE_28_001_003_04_01_026_6510_Mesa_26.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,049,24,E14_PRE_28_049_000_00_00_024_2883_Mesa_24.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,001,19,E14_PRE_28_001_001_02_02_019_6507_Mesa_19.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,049,12,E14_PRE_28_049_000_00_00_012_2883_Mesa_12.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,080,8,E14_PRE_28_080_000_00_00_008_2887_Mesa_8.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,100,37,E14_PRE_28_100_000_00_00_037_6526_Mesa_37.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,220,11,E14_PRE_28_220_001_00_03_011_6536_Mesa_11.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,001,5,E14_PRE_28_001_002_03_03_005_6509_Mesa_5.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,049,1,E14_PRE_28_049_099_00_90_001_2883_Mesa_1.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,001,21,E14_PRE_28_001_001_02_02_021_6507_Mesa_21.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,042,8,E14_PRE_28_042_000_00_00_008_2880_Mesa_8.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,001,8,E14_PRE_28_001_006_09_03_008_6516_Mesa_8.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,060,2,E14_PRE_28_060_099_00_66_002_6525_Mesa_2.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,300,11,E14_PRE_28_300_002_00_01_011_6544_Mesa_11.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,001,6,E14_PRE_28_001_001_02_04_006_6508_Mesa_6.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,001,2,E14_PRE_28_001_099_13_98_002_6518_Mesa_2.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,190,6,E14_PRE_28_190_000_00_00_006_2892_Mesa_6.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,001,9,E14_PRE_28_001_001_02_02_009_6507_Mesa_9.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,100,1,E14_PRE_28_100_099_00_22_001_6527_Mesa_1.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,220,2,E14_PRE_28_220_099_00_29_002_6537_Mesa_2.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,100,1,E14_PRE_28_100_099_00_46_001_6527_Mesa_1.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,001,17,E14_PRE_28_001_006_08_02_017_6516_Mesa_17.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,160,5,E14_PRE_28_160_002_00_02_005_6529_Mesa_5.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,200,2,E14_PRE_28_200_099_00_95_002_6535_Mesa_2.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,001,9,E14_PRE_28_001_004_06_04_009_6512_Mesa_9.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,001,16,E14_PRE_28_001_002_03_02_016_6509_Mesa_16.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,190,2,E14_PRE_28_190_099_00_05_002_2892_Mesa_2.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,010,23,E14_PRE_28_010_000_00_00_023_2875_Mesa_23.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,190,11,E14_PRE_28_190_000_00_00_011_2892_Mesa_11.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,001,1,E14_PRE_28_001_099_13_90_001_6518_Mesa_1.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,160,10,E14_PRE_28_160_001_00_01_010_6528_Mesa_10.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,049,2,E14_PRE_28_049_099_00_50_002_2883_Mesa_2.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,190,20,E14_PRE_28_190_000_00_00_020_2892_Mesa_20.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,200,6,E14_PRE_28_200_099_00_88_006_6535_Mesa_6.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,040,15,E14_PRE_28_040_001_00_01_015_6519_Mesa_15.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,001,11,E14_PRE_28_001_005_07_01_011_6513_Mesa_11.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,160,2,E14_PRE_28_160_099_00_41_002_6530_Mesa_2.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,160,3,E14_PRE_28_160_099_00_50_003_6530_Mesa_3.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,280,15,E14_PRE_28_280_000_00_00_015_6541_Mesa_15.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,300,7,E14_PRE_28_300_002_00_02_007_6544_Mesa_7.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,060,1,E14_PRE_28_060_099_00_07_001_6524_Mesa_1.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,041,2,E14_PRE_28_041_099_00_30_002_2879_Mesa_2.pdf,63.71,🔴 DEEPFAKE SINTÉTICO
SUCRE,28,220,6,E14_PRE_28_220_002_00_02_006_6537_Mesa_6.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,320,19,E14_PRE_28_320_000_00_00_019_6545_Mesa_19.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,300,6,E14_PRE_28_300_001_00_01_006_6543_Mesa_6.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,001,13,E14_PRE_28_001_004_05_01_013_6511_Mesa_13.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,045,9,E14_PRE_28_045_000_00_00_009_2881_Mesa_9.pdf,0.35,🟢 ESCANEO REAL
SUCRE,28,100,28,E14_PRE_28_100_000_00_00_028_6526_Mesa_28.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,060,3,E14_PRE_28_060_099_00_11_003_6524_Mesa_3.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,220,3,E14_PRE_28_220_099_00_55_003_6538_Mesa_3.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,320,18,E14_PRE_28_320_000_00_00_018_6545_Mesa_18.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,001,24,E14_PRE_28_001_001_02_02_024_6507_Mesa_24.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,080,7,E14_PRE_28_080_000_00_00_007_2887_Mesa_7.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,001,2,E14_PRE_28_001_005_07_02_002_6514_Mesa_2.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,001,4,E14_PRE_28_001_004_06_04_004_6512_Mesa_4.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,040,10,E14_PRE_28_040_002_00_03_010_6520_Mesa_10.pdf,0.04,🟢 ESCANEO REAL
SUCRE,28,100,3,E14_PRE_28_100_000_00_00_003_6526_Mesa_3.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,049,1,E14_PRE_28_049_099_00_94_001_2883_Mesa_1.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,001,9,E14_PRE_28_001_004_05_01_009_6511_Mesa_9.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,048,30,E14_PRE_28_048_000_00_00_030_2882_Mesa_30.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,001,18,E14_PRE_28_001_006_09_03_018_6516_Mesa_18.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,160,6,E14_PRE_28_160_002_00_02_006_6529_Mesa_6.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,180,14,E14_PRE_28_180_000_00_00_014_6531_Mesa_14.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,080,23,E14_PRE_28_080_000_00_00_023_2887_Mesa_23.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,001,10,E14_PRE_28_001_001_02_02_010_6507_Mesa_10.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,080,21,E14_PRE_28_080_000_00_00_021_2887_Mesa_21.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,001,7,E14_PRE_28_001_004_06_04_007_6512_Mesa_7.pdf,0.0,🟢 ESCANEO REAL
TOLIMA,29,001,7,E14_PRE_29_001_009_10_03_007_6565_Mesa_7.pdf,0.0,🟢 ESCANEO REAL
SUCRE,28,049,3,E14_PRE_28_049_000_00_00_003_2883_Mesa_3.pdf,0.0,🟢 ESCANEO REAL
TOLIMA,29,088,1,E14_PRE_29_088_099_00_15_001_2931_Mesa_1.pdf,0.0,🟢 ESCANEO REAL
TOLIMA,29,103,1,E14_PRE_29_103_099_00_82_001_6603_Mesa_1.pdf,0.0,🟢 ESCANEO REAL
TOLIMA,29,025,10,E14_PRE_29_025_000_00_00_010_2908_Mesa_10.pdf,0.0,🟢 ESCANEO REAL
TOLIMA,29,013,4,E14_PRE_29_013_000_00_00_004_2904_Mesa_4.pdf,0.0,🟢 ESCANEO REAL
TOLIMA,29,105,13,E14_PRE_29_105_000_00_00_013_2938_Mesa_13.pdf,0.0,🟢 ESCANEO REAL
TOLIMA,29,079,11,E14_PRE_29_079_001_00_01_011_6592_Mesa_11.pdf,0.0,🟢 ESCANEO REAL
TOLIMA,29,055,1,E14_PRE_29_055_099_07_15_001_6583_Mesa_1.pdf,0.0,🟢 ESCANEO REAL
