archivo_pdf,resultado_xref,departamento,municipio,zona,puesto,mesa
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PARQUE FUNDACIONAL DE SUBA/E14_PRE_16_001_011_11_01_072_6026_Mesa_72.pdf","CORRUPTO_XREF","16","001","11","01","Mesa_72"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PARQUE FUNDACIONAL DE SUBA/E14_PRE_16_001_011_11_01_071_6026_Mesa_71.pdf","CORRUPTO_XREF","16","001","11","01","Mesa_71"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PARQUE FUNDACIONAL DE SUBA/E14_PRE_16_001_011_11_01_070_6026_Mesa_70.pdf","CORRUPTO_XREF","16","001","11","01","Mesa_70"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PASADENA-LOS TRES ELEFANTES/E14_PRE_16_001_011_11_20_001_6021_Mesa_1.pdf","CORRUPTO_XREF","16","001","11","20","Mesa_1"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PARQUE FUNDACIONAL DE SUBA/E14_PRE_16_001_011_11_01_076_6026_Mesa_76.pdf","CORRUPTO_XREF","16","001","11","01","Mesa_76"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PARQUE FUNDACIONAL DE SUBA/E14_PRE_16_001_011_11_01_073_6026_Mesa_73.pdf","CORRUPTO_XREF","16","001","11","01","Mesa_73"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PASADENA-LOS TRES ELEFANTES/E14_PRE_16_001_011_11_20_003_6021_Mesa_3.pdf","CORRUPTO_XREF","16","001","11","20","Mesa_3"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PASADENA-LOS TRES ELEFANTES/E14_PRE_16_001_011_11_20_002_6021_Mesa_2.pdf","CORRUPTO_XREF","16","001","11","20","Mesa_2"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PASADENA-LOS TRES ELEFANTES/E14_PRE_16_001_011_11_20_005_6021_Mesa_5.pdf","CORRUPTO_XREF","16","001","11","20","Mesa_5"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PARQUE FUNDACIONAL DE SUBA/E14_PRE_16_001_011_11_01_075_6026_Mesa_75.pdf","CORRUPTO_XREF","16","001","11","01","Mesa_75"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PASADENA-LOS TRES ELEFANTES/E14_PRE_16_001_011_11_20_006_6021_Mesa_6.pdf","CORRUPTO_XREF","16","001","11","20","Mesa_6"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PARQUE FUNDACIONAL DE SUBA/E14_PRE_16_001_011_11_01_074_6026_Mesa_74.pdf","CORRUPTO_XREF","16","001","11","01","Mesa_74"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PASADENA-LOS TRES ELEFANTES/E14_PRE_16_001_011_11_20_004_6021_Mesa_4.pdf","CORRUPTO_XREF","16","001","11","20","Mesa_4"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PASADENA-LOS TRES ELEFANTES/E14_PRE_16_001_011_11_20_007_6021_Mesa_7.pdf","CORRUPTO_XREF","16","001","11","20","Mesa_7"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PASADENA-LOS TRES ELEFANTES/E14_PRE_16_001_011_11_20_009_6021_Mesa_9.pdf","CORRUPTO_XREF","16","001","11","20","Mesa_9"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PASADENA-LOS TRES ELEFANTES/E14_PRE_16_001_011_11_20_013_6021_Mesa_13.pdf","CORRUPTO_XREF","16","001","11","20","Mesa_13"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PASADENA-LOS TRES ELEFANTES/E14_PRE_16_001_011_11_20_008_6021_Mesa_8.pdf","CORRUPTO_XREF","16","001","11","20","Mesa_8"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PASADENA-LOS TRES ELEFANTES/E14_PRE_16_001_011_11_20_010_6021_Mesa_10.pdf","CORRUPTO_XREF","16","001","11","20","Mesa_10"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PASADENA-LOS TRES ELEFANTES/E14_PRE_16_001_011_11_20_012_6021_Mesa_12.pdf","CORRUPTO_XREF","16","001","11","20","Mesa_12"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PASADENA-LOS TRES ELEFANTES/E14_PRE_16_001_011_11_20_014_6021_Mesa_14.pdf","CORRUPTO_XREF","16","001","11","20","Mesa_14"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PASADENA-LOS TRES ELEFANTES/E14_PRE_16_001_011_11_20_016_6021_Mesa_16.pdf","CORRUPTO_XREF","16","001","11","20","Mesa_16"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PASADENA-LOS TRES ELEFANTES/E14_PRE_16_001_011_11_20_015_6021_Mesa_15.pdf","CORRUPTO_XREF","16","001","11","20","Mesa_15"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PASADENA-LOS TRES ELEFANTES/E14_PRE_16_001_011_11_20_017_6021_Mesa_17.pdf","CORRUPTO_XREF","16","001","11","20","Mesa_17"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PASADENA-LOS TRES ELEFANTES/E14_PRE_16_001_011_11_20_011_6021_Mesa_11.pdf","CORRUPTO_XREF","16","001","11","20","Mesa_11"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PASADENA-LOS TRES ELEFANTES/E14_PRE_16_001_011_11_20_018_6021_Mesa_18.pdf","CORRUPTO_XREF","16","001","11","20","Mesa_18"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PONTEVEDRA/E14_PRE_16_001_011_11_12_001_6015_Mesa_1.pdf","CORRUPTO_XREF","16","001","11","12","Mesa_1"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PASADENA-LOS TRES ELEFANTES/E14_PRE_16_001_011_11_20_019_6021_Mesa_19.pdf","CORRUPTO_XREF","16","001","11","20","Mesa_19"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PONTEVEDRA/E14_PRE_16_001_011_11_12_003_6015_Mesa_3.pdf","CORRUPTO_XREF","16","001","11","12","Mesa_3"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PONTEVEDRA/E14_PRE_16_001_011_11_12_008_6015_Mesa_8.pdf","CORRUPTO_XREF","16","001","11","12","Mesa_8"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PONTEVEDRA/E14_PRE_16_001_011_11_12_009_6015_Mesa_9.pdf","CORRUPTO_XREF","16","001","11","12","Mesa_9"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PONTEVEDRA/E14_PRE_16_001_011_11_12_002_6015_Mesa_2.pdf","CORRUPTO_XREF","16","001","11","12","Mesa_2"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PONTEVEDRA/E14_PRE_16_001_011_11_12_004_6015_Mesa_4.pdf","CORRUPTO_XREF","16","001","11","12","Mesa_4"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PONTEVEDRA/E14_PRE_16_001_011_11_12_007_6015_Mesa_7.pdf","CORRUPTO_XREF","16","001","11","12","Mesa_7"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PONTEVEDRA/E14_PRE_16_001_011_11_12_005_6015_Mesa_5.pdf","CORRUPTO_XREF","16","001","11","12","Mesa_5"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PONTEVEDRA/E14_PRE_16_001_011_11_12_013_6015_Mesa_13.pdf","CORRUPTO_XREF","16","001","11","12","Mesa_13"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PONTEVEDRA/E14_PRE_16_001_011_11_12_011_6015_Mesa_11.pdf","CORRUPTO_XREF","16","001","11","12","Mesa_11"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PONTEVEDRA/E14_PRE_16_001_011_11_12_012_6015_Mesa_12.pdf","CORRUPTO_XREF","16","001","11","12","Mesa_12"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PONTEVEDRA/E14_PRE_16_001_011_11_12_006_6015_Mesa_6.pdf","CORRUPTO_XREF","16","001","11","12","Mesa_6"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PONTEVEDRA/E14_PRE_16_001_011_11_12_010_6015_Mesa_10.pdf","CORRUPTO_XREF","16","001","11","12","Mesa_10"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PONTEVEDRA/E14_PRE_16_001_011_11_12_015_6015_Mesa_15.pdf","CORRUPTO_XREF","16","001","11","12","Mesa_15"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PONTEVEDRA/E14_PRE_16_001_011_11_12_014_6015_Mesa_14.pdf","CORRUPTO_XREF","16","001","11","12","Mesa_14"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PONTEVEDRA/E14_PRE_16_001_011_11_12_017_6015_Mesa_17.pdf","CORRUPTO_XREF","16","001","11","12","Mesa_17"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PONTEVEDRA/E14_PRE_16_001_011_11_12_016_6015_Mesa_16.pdf","CORRUPTO_XREF","16","001","11","12","Mesa_16"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PONTEVEDRA/E14_PRE_16_001_011_11_12_019_6015_Mesa_19.pdf","CORRUPTO_XREF","16","001","11","12","Mesa_19"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PONTEVEDRA/E14_PRE_16_001_011_11_12_018_6015_Mesa_18.pdf","CORRUPTO_XREF","16","001","11","12","Mesa_18"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PONTEVEDRA/E14_PRE_16_001_011_11_12_024_6015_Mesa_24.pdf","CORRUPTO_XREF","16","001","11","12","Mesa_24"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PONTEVEDRA/E14_PRE_16_001_011_11_12_020_6015_Mesa_20.pdf","CORRUPTO_XREF","16","001","11","12","Mesa_20"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PONTEVEDRA/E14_PRE_16_001_011_11_12_026_6015_Mesa_26.pdf","CORRUPTO_XREF","16","001","11","12","Mesa_26"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PONTEVEDRA/E14_PRE_16_001_011_11_12_021_6015_Mesa_21.pdf","CORRUPTO_XREF","16","001","11","12","Mesa_21"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PRADO CIUDAD JARDIN/E14_PRE_16_001_011_11_10_001_6011_Mesa_1.pdf","CORRUPTO_XREF","16","001","11","10","Mesa_1"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PONTEVEDRA/E14_PRE_16_001_011_11_12_022_6015_Mesa_22.pdf","CORRUPTO_XREF","16","001","11","12","Mesa_22"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PONTEVEDRA/E14_PRE_16_001_011_11_12_023_6015_Mesa_23.pdf","CORRUPTO_XREF","16","001","11","12","Mesa_23"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PRADO CIUDAD JARDIN/E14_PRE_16_001_011_11_10_003_6011_Mesa_3.pdf","CORRUPTO_XREF","16","001","11","10","Mesa_3"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PONTEVEDRA/E14_PRE_16_001_011_11_12_025_6015_Mesa_25.pdf","CORRUPTO_XREF","16","001","11","12","Mesa_25"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PRADO CIUDAD JARDIN/E14_PRE_16_001_011_11_10_005_6011_Mesa_5.pdf","CORRUPTO_XREF","16","001","11","10","Mesa_5"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PRADO CIUDAD JARDIN/E14_PRE_16_001_011_11_10_007_6011_Mesa_7.pdf","CORRUPTO_XREF","16","001","11","10","Mesa_7"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PRADO CIUDAD JARDIN/E14_PRE_16_001_011_11_10_004_6011_Mesa_4.pdf","CORRUPTO_XREF","16","001","11","10","Mesa_4"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PRADO CIUDAD JARDIN/E14_PRE_16_001_011_11_10_006_6011_Mesa_6.pdf","CORRUPTO_XREF","16","001","11","10","Mesa_6"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PRADO CIUDAD JARDIN/E14_PRE_16_001_011_11_10_012_6011_Mesa_12.pdf","CORRUPTO_XREF","16","001","11","10","Mesa_12"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PRADO CIUDAD JARDIN/E14_PRE_16_001_011_11_10_002_6011_Mesa_2.pdf","CORRUPTO_XREF","16","001","11","10","Mesa_2"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PRADO CIUDAD JARDIN/E14_PRE_16_001_011_11_10_008_6011_Mesa_8.pdf","CORRUPTO_XREF","16","001","11","10","Mesa_8"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PRADO CIUDAD JARDIN/E14_PRE_16_001_011_11_10_015_6011_Mesa_15.pdf","CORRUPTO_XREF","16","001","11","10","Mesa_15"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PRADO CIUDAD JARDIN/E14_PRE_16_001_011_11_10_013_6011_Mesa_13.pdf","CORRUPTO_XREF","16","001","11","10","Mesa_13"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PRADO CIUDAD JARDIN/E14_PRE_16_001_011_11_10_014_6011_Mesa_14.pdf","CORRUPTO_XREF","16","001","11","10","Mesa_14"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PRADO CIUDAD JARDIN/E14_PRE_16_001_011_11_10_010_6011_Mesa_10.pdf","CORRUPTO_XREF","16","001","11","10","Mesa_10"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PRADO CIUDAD JARDIN/E14_PRE_16_001_011_11_10_011_6011_Mesa_11.pdf","CORRUPTO_XREF","16","001","11","10","Mesa_11"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PRADO CIUDAD JARDIN/E14_PRE_16_001_011_11_10_009_6011_Mesa_9.pdf","CORRUPTO_XREF","16","001","11","10","Mesa_9"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PRADO CIUDAD JARDIN/E14_PRE_16_001_011_11_10_017_6011_Mesa_17.pdf","CORRUPTO_XREF","16","001","11","10","Mesa_17"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PRADO PINZON/E14_PRE_16_001_011_11_09_003_6010_Mesa_3.pdf","CORRUPTO_XREF","16","001","11","09","Mesa_3"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PRADO CIUDAD JARDIN/E14_PRE_16_001_011_11_10_016_6011_Mesa_16.pdf","CORRUPTO_XREF","16","001","11","10","Mesa_16"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PRADO PINZON/E14_PRE_16_001_011_11_09_001_6010_Mesa_1.pdf","CORRUPTO_XREF","16","001","11","09","Mesa_1"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PRADO PINZON/E14_PRE_16_001_011_11_09_005_6010_Mesa_5.pdf","CORRUPTO_XREF","16","001","11","09","Mesa_5"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PRADO PINZON/E14_PRE_16_001_011_11_09_002_6010_Mesa_2.pdf","CORRUPTO_XREF","16","001","11","09","Mesa_2"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PRADO PINZON/E14_PRE_16_001_011_11_09_008_6010_Mesa_8.pdf","CORRUPTO_XREF","16","001","11","09","Mesa_8"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PRADO PINZON/E14_PRE_16_001_011_11_09_010_6010_Mesa_10.pdf","CORRUPTO_XREF","16","001","11","09","Mesa_10"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PRADO PINZON/E14_PRE_16_001_011_11_09_004_6010_Mesa_4.pdf","CORRUPTO_XREF","16","001","11","09","Mesa_4"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PRADO PINZON/E14_PRE_16_001_011_11_09_006_6010_Mesa_6.pdf","CORRUPTO_XREF","16","001","11","09","Mesa_6"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PRADO PINZON/E14_PRE_16_001_011_11_09_009_6010_Mesa_9.pdf","CORRUPTO_XREF","16","001","11","09","Mesa_9"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PRADO PINZON/E14_PRE_16_001_011_11_09_007_6010_Mesa_7.pdf","CORRUPTO_XREF","16","001","11","09","Mesa_7"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PRADO PINZON/E14_PRE_16_001_011_11_09_015_6010_Mesa_15.pdf","CORRUPTO_XREF","16","001","11","09","Mesa_15"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PRADO PINZON/E14_PRE_16_001_011_11_09_011_6010_Mesa_11.pdf","CORRUPTO_XREF","16","001","11","09","Mesa_11"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PRADO PINZON/E14_PRE_16_001_011_11_09_013_6010_Mesa_13.pdf","CORRUPTO_XREF","16","001","11","09","Mesa_13"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PRADO PINZON/E14_PRE_16_001_011_11_09_012_6010_Mesa_12.pdf","CORRUPTO_XREF","16","001","11","09","Mesa_12"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PRADO PINZON/E14_PRE_16_001_011_11_09_017_6010_Mesa_17.pdf","CORRUPTO_XREF","16","001","11","09","Mesa_17"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PRADO PINZON/E14_PRE_16_001_011_11_09_014_6010_Mesa_14.pdf","CORRUPTO_XREF","16","001","11","09","Mesa_14"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PRADO SUR/E14_PRE_16_001_011_11_39_001_6024_Mesa_1.pdf","CORRUPTO_XREF","16","001","11","39","Mesa_1"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PRADO PINZON/E14_PRE_16_001_011_11_09_016_6010_Mesa_16.pdf","CORRUPTO_XREF","16","001","11","09","Mesa_16"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PRADO SUR/E14_PRE_16_001_011_11_39_002_6024_Mesa_2.pdf","CORRUPTO_XREF","16","001","11","39","Mesa_2"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PRADO PINZON/E14_PRE_16_001_011_11_09_019_6010_Mesa_19.pdf","CORRUPTO_XREF","16","001","11","09","Mesa_19"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PRADO PINZON/E14_PRE_16_001_011_11_09_018_6010_Mesa_18.pdf","CORRUPTO_XREF","16","001","11","09","Mesa_18"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PRADO SUR/E14_PRE_16_001_011_11_39_003_6024_Mesa_3.pdf","CORRUPTO_XREF","16","001","11","39","Mesa_3"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PRADO SUR/E14_PRE_16_001_011_11_39_005_6024_Mesa_5.pdf","CORRUPTO_XREF","16","001","11","39","Mesa_5"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PRADO PINZON/E14_PRE_16_001_011_11_09_020_6010_Mesa_20.pdf","CORRUPTO_XREF","16","001","11","09","Mesa_20"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PRADO SUR/E14_PRE_16_001_011_11_39_006_6024_Mesa_6.pdf","CORRUPTO_XREF","16","001","11","39","Mesa_6"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PRADO SUR/E14_PRE_16_001_011_11_39_004_6024_Mesa_4.pdf","CORRUPTO_XREF","16","001","11","39","Mesa_4"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PRADO SUR/E14_PRE_16_001_011_11_39_007_6024_Mesa_7.pdf","CORRUPTO_XREF","16","001","11","39","Mesa_7"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PRADO SUR/E14_PRE_16_001_011_11_39_009_6024_Mesa_9.pdf","CORRUPTO_XREF","16","001","11","39","Mesa_9"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PRADO SUR/E14_PRE_16_001_011_11_39_010_6024_Mesa_10.pdf","CORRUPTO_XREF","16","001","11","39","Mesa_10"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PRADO SUR/E14_PRE_16_001_011_11_39_008_6024_Mesa_8.pdf","CORRUPTO_XREF","16","001","11","39","Mesa_8"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PRADO SUR/E14_PRE_16_001_011_11_39_016_6024_Mesa_16.pdf","CORRUPTO_XREF","16","001","11","39","Mesa_16"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/BOGOTA D.C./BOGOTA. D.C./ZONA 11/PRADO SUR/E14_PRE_16_001_011_11_39_014_6024_Mesa_14.pdf","CORRUPTO_XREF","16","001","11","39","Mesa_14"
